,Symbol,Name,Exchange,MarketCap
3683,CAT,"Caterpillar, Inc.",NYSE,78610000000.0
3684,CATO,Cato Corporation (The),NYSE,428210000.0
3685,CBZ,"CBIZ, Inc.",NYSE,1380000000.0
3686,CBL,"CBL & Associates Properties, Inc.",NYSE,268880000.0
3687,IGR,CBRE Clarion Global Real Estate Income Fund,NYSE,922230000.0
3688,CBRE,"CBRE Group, Inc.",NYSE,17690000000.0
3689,CBS,CBS Corporation,NYSE,13500000000.0
3690,FUN,"Cedar Fair, L.P.",NYSE,3230000000.0
3691,CDR,"Cedar Realty Trust, Inc.",NYSE,293770000.0
3692,CE,Celanese Corporation,NYSE,15300000000.0
3693,CLS,"Celestica, Inc.",NYSE,706160000.0
3694,CEL,"Cellcom Israel, Ltd.",NYSE,292030000.0
3695,CPAC,Cementos Pacasmayo S.A.A.,NYSE,893950000.0
3696,CX,Cemex S.A.B. de C.V.,NYSE,5970000000.0
3697,CVE,Cenovus Energy Inc,NYSE,10780000000.0
3698,CNC,Centene Corporation,NYSE,19950000000.0
3699,CEN,Center Coast Brookfield MLP & Energy Infrastructur,NYSE,225500000.0
3700,CNP,"CenterPoint Energy, Inc.",NYSE,14840000000.0
3701,EBR,Centrais Electricas Brasileiras S.A.- Eletrobras,NYSE,12550000000.0
3702,CEPU,Central Puerto S.A.,NYSE,433010000.0
3703,CCS,"Century Communities, Inc.",NYSE,1030000000.0
3704,CTL,"CenturyLink, Inc.",NYSE,14060000000.0
3705,CDAY,Ceridian HCM Holding Inc.,NYSE,6450000000.0
3706,CF,"CF Industries Holdings, Inc.",NYSE,10070000000.0
3707,GIB,CGI Inc.,NYSE,18800000000.0
3708,ECOM          ,ChannelAdvisor Corporation,NYSE,259680000.0
3709,CHAP,"Chaparral Energy, Inc.",NYSE,42590000.0
3710,CHRA,"Charah Solutions, Inc.",NYSE,57990000.0
3711,CRL,"Charles River Laboratories International, Inc.",NYSE,6300000000.0
3712,CLDT,Chatham Lodging Trust (REIT),NYSE,840330000.0
3713,CMCM,Cheetah Mobile Inc.,NYSE,521740000.0
3714,CHGG,"Chegg, Inc.",NYSE,3910000000.0
3715,CHE,Chemed Corp.,NYSE,6440000000.0
3716,CC,Chemours Company (The),NYSE,2740000000.0
3717,CHMI,Cherry Hill Mortgage Investment Corporation,NYSE,224220000.0
3718,CHK,Chesapeake Energy Corporation,NYSE,3050000000.0
3719,CHKR,Chesapeake Granite Wash Trust,NYSE,24080000.0
3720,CPK,Chesapeake Utilities Corporation,NYSE,1550000000.0
3721,CVX,Chevron Corporation,NYSE,225290000000.0
3722,CHWY,"Chewy, Inc.",NYSE,11080000000.0
3723,CHS,"Chico&#39;s FAS, Inc.",NYSE,418450000.0
3724,CIM,Chimera Investment Corporation,NYSE,3780000000.0
3725,DL,China Distance Education Holdings Limited,NYSE,221450000.0
3726,CEA,China Eastern Airlines Corporation Ltd.,NYSE,8100000000.0
3727,CHN,"China Fund, Inc. (The)",NYSE,213240000.0
3728,CGA,"China Green Agriculture, Inc.",NYSE,18180000.0
3729,LFC,China Life Insurance Company Limited,NYSE,70770000000.0
3730,CHL,China Mobile (Hong Kong) Ltd.,NYSE,168100000000.0
3731,COE,China Online Education Group,NYSE,142970000.0
3732,SNP,China Petroleum & Chemical Corporation,NYSE,72210000000.0
3733,XRF,China Rapid Finance Limited,NYSE,18410000.0
3734,ZNH,China Southern Airlines Company Limited,NYSE,7500000000.0
3735,CHA,China Telecom Corp Ltd,NYSE,35860000000.0
3736,CHU,China Unicom (Hong Kong) Ltd,NYSE,31120000000.0
3737,CYD,China Yuchai International Limited,NYSE,545460000.0
3738,CMG,"Chipotle Mexican Grill, Inc.",NYSE,21840000000.0
3739,CHH,"Choice Hotels International, Inc.",NYSE,4870000000.0
3740,CB,Chubb Limited,NYSE,67970000000.0
3741,CHT,"Chunghwa Telecom Co., Ltd.",NYSE,28360000000.0
3742,CHD,"Church & Dwight Company, Inc.",NYSE,18510000000.0
3743,CCX,Churchill Capital Corp II,NYSE,704880000.0
3744,CIEN,Ciena Corporation,NYSE,5760000000.0
3745,CI,Cigna Corporation,NYSE,64760000000.00001
3746,XEC,Cimarex Energy Co,NYSE,4670000000.0
3747,CBB,Cincinnati Bell Inc,NYSE,269750000.0
3748,CNK,Cinemark Holdings Inc,NYSE,4350000000.0
3749,CINR,Ciner Resources LP,NYSE,349570000.0
3750,CIR,"CIRCOR International, Inc.",NYSE,754590000.0
3751,CISN,Cision Ltd.,NYSE,42820000000.0
3752,CIT,CIT Group Inc (DEL),NYSE,4170000000.0
3753,BLW,Citigroup Inc.,NYSE,568400000.0
3754,C,Citigroup Inc.,NYSE,165300000000.0
3755,CFG,"Citizens Financial Group, Inc.",NYSE,15910000000.0
3756,CIA,"Citizens, Inc.",NYSE,337050000.0
3757,CIO,"City Office REIT, Inc.",NYSE,531270000.0
3758,CVEO,Civeo Corporation,NYSE,183090000.0
3759,CCC,Clarivate Analytics Plc,NYSE,4980000000.0
3760,CLH,"Clean Harbors, Inc.",NYSE,4280000000.0000005
3761,CCO,"Clear Channel Outdoor Holdings, Inc.",NYSE,1170000000.0
3762,EMO,ClearBridge Energy Midstream Opportunity Fund Inc.,NYSE,593790000.0
3763,CEM,ClearBridge MLP and Midstream Fund Inc.,NYSE,757660000.0
3764,CTR,ClearBridge MLP and Midstream Total Return Fund In,NYSE,322560000.0
3765,CLW,Clearwater Paper Corporation,NYSE,315770000.0
3766,CWEN,"Clearway Energy, Inc.",NYSE,3740000000.0
3767,CLF,Cleveland-Cliffs Inc.,NYSE,1930000000.0
3768,CLPR,Clipper Realty Inc.,NYSE,157840000.0
3769,CLX,Clorox Company (The),NYSE,19000000000.0
3770,CLDR,"Cloudera, Inc.",NYSE,2490000000.0
3771,NET,"Cloudflare, Inc.",NYSE,4740000000.0
3772,CMS,CMS Energy Corporation,NYSE,18060000000.0
3773,CNA,CNA Financial Corporation,NYSE,12320000000.0
3774,CNF,CNFinance Holdings Limited,NYSE,329190000.0
3775,CNHI,CNH Industrial N.V.,NYSE,14870000000.0
3776,CNO,"CNO Financial Group, Inc.",NYSE,2470000000.0
3777,CEO,CNOOC Limited,NYSE,1620000000.0
3778,CNXM,CNX Midstream Partners LP,NYSE,875090000.0
3779,CEIX,CNX Resources Corporation,NYSE,395370000.0
3780,CNX,CNX Resources Corporation,NYSE,1440000000.0
3781,KOF,Coca Cola Femsa S.A.B. de C.V.,NYSE,11750000000.0
3782,KO,Coca-Cola Company (The),NYSE,229840000000.0
3783,CCEP,Coca-Cola European Partners plc,NYSE,24990000000.0
3784,CDE,"Coeur Mining, Inc.",NYSE,1250000000.0
3785,FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc.",NYSE,358620000.0
3786,INB,"Cohen & Steers Global Income Builder, Inc.",NYSE,208740000.0
3787,CNS,Cohen & Steers Inc,NYSE,2970000000.0
3788,UTF,"Cohen & Steers Infrastructure Fund, Inc",NYSE,2290000000.0
3789,LDP,"Cohen & Steers Limited Duration Preferred and Income Fund, Inc",NYSE,738430000.0
3790,MIE,"Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.",NYSE,211670000.0
3791,RQI,Cohen & Steers Quality Income Realty Fund Inc,NYSE,1680000000.0
3792,RNP,"Cohen & Steers REIT and Preferred and Income Fund,",NYSE,1160000000.0
3793,PSF,"Cohen & Steers Select Preferred and Income Fund, Inc.",NYSE,354880000.0
3794,RFI,"Cohen & Steers Total Return Realty Fund, Inc.",NYSE,394510000.0
3795,CFX,Colfax Corporation,NYSE,3830000000.0
3796,CL,Colgate-Palmolive Company,NYSE,58700000000.0
3797,CCH,Collier Creek Holdings,NYSE,572720000.0
3798,CXE,Colonial High Income Municipal Trust,NYSE,163560000.0
3799,CIF,Colonial Intermediate High Income Fund,NYSE,53880000.0
3800,CXH,Colonial Investment Grade Municipal Trust,NYSE,88280000.0
3801,CMU,Colonial Municipal Income Trust,NYSE,129729999.99999999
3802,CLNY,"Colony Capital, Inc.",NYSE,2710000000.0
3803,CLNC,"Colony Credit Real Estate, Inc.",NYSE,1860000000.0
3804,CXP,"Columbia Property Trust, Inc.",NYSE,2380000000.0
3805,STK,"Columbia Seligman Premium Technology Growth Fund, Inc",NYSE,349810000.0
3806,CMA,Comerica Incorporated,NYSE,9450000000.0
3807,FIX,"Comfort Systems USA, Inc.",NYSE,1900000000.0
3808,CMC,Commercial Metals Company,NYSE,2270000000.0
3809,CBU,"Community Bank System, Inc.",NYSE,3480000000.0
3810,CYH,"Community Health Systems, Inc.",NYSE,527690000.00000006
3811,CHCT,Community Healthcare Trust Incorporated,NYSE,903970000.0
3812,CIG,Comp En De Mn Cemig ADS,NYSE,4740000000.0
3813,CBD,Companhia Brasileira de Distribuicao,NYSE,5600000000.0
3814,SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,NYSE,8960000000.0
3815,ELP,Companhia Paranaense de Energia (COPEL),NYSE,3650000000.0
3816,CCU,"Compania Cervecerias Unidas, S.A.",NYSE,3800000000.0
3817,CODI,Compass Diversified Holdings,NYSE,1180000000.0
3818,CMP,"Compass Minerals International, Inc.",NYSE,1930000000.0
3819,CRK,"Comstock Resources, Inc.",NYSE,1310000000.0
3820,CAG,"ConAgra Brands, Inc.",NYSE,13100000000.0
3821,CXO,Concho Resources Inc.,NYSE,13240000000.0
3822,CCM,Concord Medical Services Holdings Limited,NYSE,106310000.0
3823,CNDT,Conduent Incorporated,NYSE,1240000000.0
3824,COP,ConocoPhillips,NYSE,62560000000.0
3825,CCR,CONSOL Coal Resources LP,NYSE,342650000.0
3826,ED,Consolidated Edison Inc,NYSE,31000000000.0
3827,STZ,Constellation Brands Inc,NYSE,37530000000.0
3828,CSTM,Constellium SE,NYSE,1800000000.0
3829,TCS,Container Store (The),NYSE,243700000.0
3830,CBPX,"Continental Building Products, Inc.",NYSE,1020000000.0
3831,CLR,"Continental Resources, Inc.",NYSE,10950000000.0
3832,VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",NYSE,1050000000.0
3833,CTRA,"Contura Energy, Inc.",NYSE,476420000.0
3834,CTB,Cooper Tire & Rubber Company,NYSE,1450000000.0
3835,CPS,Cooper-Standard Holdings Inc.,NYSE,549140000.0
3836,CTK,CooTek (Cayman) Inc.,NYSE,328210000.0
3837,CPA,"Copa Holdings, S.A.",NYSE,4400000000.0
3838,CLB,Core Laboratories N.V.,NYSE,1960000000.0
3839,CXW,"CoreCivic, Inc.",NYSE,1890000000.0
3840,CLGX,"CoreLogic, Inc.",NYSE,3270000000.0
3841,CORR,"CorEnergy Infrastructure Trust, Inc.",NYSE,640180000.0
3842,CPLG,CorePoint Lodging Inc.,NYSE,570770000.0
3843,COR,CoreSite Realty Corporation,NYSE,4380000000.0
3844,CNR,"Cornerstone Building Brands, Inc.",NYSE,816010000.0
3845,GLW,Corning Incorporated,NYSE,23820000000.0
3846,CAAP,Corporacion America Airports SA,NYSE,646490000.0
3847,OFC,Corporate Office Properties Trust,NYSE,3360000000.0
3848,CTVA,"Corteva, Inc.",NYSE,20020000000.0
3849,CZZ,Cosan Limited,NYSE,3780000000.0
3850,CMRE,Costamare Inc.,NYSE,873370000.0
3851,COT,Cott Corporation,NYSE,1720000000.0
3852,COTY,Coty Inc.,NYSE,8870000000.0
3853,CUZ,Cousins Properties Incorporated,NYSE,5750000000.0
3854,CVA,Covanta Holding Corporation,NYSE,1940000000.0
3855,CVIA,Covia Holdings Corporation,NYSE,230150000.0
3856,CPF,CPB Inc.,NYSE,819580000.0
3857,CPL,CPFL Energia S.A.,NYSE,9100000000.0
3858,CR,Crane Co.,NYSE,4950000000.0
3859,BAP,Credicorp Ltd.,NYSE,16960000000.0
3860,CS,Credit Suisse Group,NYSE,31520000000.0
3861,CPG,Crescent Point Energy Corporation,NYSE,2240000000.0
3862,CEQP,Crestwood Equity Partners LP,NYSE,2500000000.0
3863,CRH,CRH PLC,NYSE,28850000000.0
3864,CRT,Cross Timbers Royalty Trust,NYSE,54540000.0
3865,CAPL,CrossAmerica Partners LP,NYSE,620000000.0
3866,CCI,Crown Castle International Corporation,NYSE,58620000000.0
3867,CCK,"Crown Holdings, Inc.",NYSE,9480000000.0
3868,CRY,"CryoLife, Inc.",NYSE,898020000.0
3869,CSS,"CSS Industries, Inc.",NYSE,38470000.0
3870,CTS,CTS Corporation,NYSE,911130000.0
3871,CUBE,CubeSmart,NYSE,6160000000.0
3872,CUB,Cubic Corporation,NYSE,2250000000.0
3873,CFR,"Cullen/Frost Bankers, Inc.",NYSE,5820000000.0
3874,CULP,"Culp, Inc.",NYSE,187070000.0
3875,CMI,Cummins Inc.,NYSE,28170000000.0
3876,CURO,CURO Group Holdings Corp.,NYSE,580220000.0
3877,CW,Curtiss-Wright Corporation,NYSE,5490000000.0
3878,SRF,Cushing Energy Income Fund (The),NYSE,14630000.0
3879,SRV,Cushing MLP & Infrastructure Total Return Fund,NYSE,63770000.0
3880,SZC,Cushing Renaissance Fund (The),NYSE,101860000.0
3881,CWK,Cushman & Wakefield plc,NYSE,4110000000.0000005
3882,CUBI,"Customers Bancorp, Inc",NYSE,712320000.0
3883,CVI,CVR Energy Inc.,NYSE,4580000000.0
3884,UAN,"CVR Partners, LP",NYSE,396490000.0
3885,CVS,CVS Health Corporation,NYSE,84660000000.0
3886,CELP,"Cypress Energy Partners, L.P.",NYSE,113690000.0
3887,DHI,"D.R. Horton, Inc.",NYSE,19860000000.0
3888,DAN,Dana Incorporated,NYSE,2370000000.0
3889,DHR,Danaher Corporation,NYSE,97470000000.0
3890,DAC,Danaos Corporation,NYSE,179870000.0
3891,DQ,DAQO New Energy Corp.,NYSE,538950000.0
3892,DRI,"Darden Restaurants, Inc.",NYSE,13780000000.0
3893,DAR,Darling Ingredients Inc.,NYSE,3130000000.0
3894,DVA,DaVita Inc.,NYSE,9270000000.0
3895,DCP,DCP Midstream LP,NYSE,3470000000.0
3896,DF,Dean Foods Company,NYSE,103840000.0
3897,DECK,Deckers Outdoor Corporation,NYSE,4360000000.0
3898,DE,Deere & Company,NYSE,54510000000.0
3899,DEX,Delaware Enhanced Global Dividend,NYSE,115710000.0
3900,DDF,"Delaware Investments Dividend & Income Fund, Inc.",NYSE,113550000.0
3901,DKL,"Delek Logistics Partners, L.P.",NYSE,782090000.0
3902,DK,"Delek US Holdings, Inc.",NYSE,2940000000.0
3903,DELL,Dell Technologies Inc.,NYSE,37450000000.0
3904,DLPH,Delphi Technologies PLC,NYSE,1250000000.0
3905,DAL,"Delta Air Lines, Inc.",NYSE,35500000000.0
3906,DLX,Deluxe Corporation,NYSE,2210000000.0
3907,DNR,Denbury Resources Inc.,NYSE,522020000.0
3908,DBI,Designer Brands Inc.,NYSE,1260000000.0
3909,DESP,"Despegar.com, Corp.",NYSE,793440000.0
3910,DB,Deutsche Bank AG,NYSE,16460000000.0
3911,DVN,Devon Energy Corporation,NYSE,8680000000.0
3912,DHX,"DHI Group, Inc.",NYSE,205090000.0
3913,DHT,"DHT Holdings, Inc.",NYSE,1110000000.0
3914,DEO,Diageo plc,NYSE,94320000000.0
3915,DO,"Diamond Offshore Drilling, Inc.",NYSE,808270000.0
3916,DSSI,Diamond S Shipping Inc.,NYSE,625490000.0
3917,DRH,Diamondrock Hospitality Company,NYSE,1990000000.0
3918,DSX,Diana Shipping inc.,NYSE,370550000.0
3919,DKS,Dick&#39;s Sporting Goods Inc,NYSE,3650000000.0
3920,DBD,Diebold Nixdorf Incorporated,NYSE,739830000.0
3921,DLR,"Digital Realty Trust, Inc.",NYSE,27670000000.0
3922,DDS,"Dillard&#39;s, Inc.",NYSE,1840000000.0
3923,DIN,"Dine Brands Global, Inc.",NYSE,1260000000.0
3924,DPLO,"Diplomat Pharmacy, Inc.",NYSE,402660000.0
3925,DFS,Discover Financial Services,NYSE,25240000000.0
3926,DNI,Dividend and Income Fund,NYSE,149960000.0
3927,DLB,Dolby Laboratories,NYSE,6440000000.0
3928,DG,Dollar General Corporation,NYSE,41690000000.0
3929,D,"Dominion Energy, Inc.",NYSE,65790000000.00001
3930,DPZ,Domino&#39;s Pizza Inc,NYSE,11210000000.0
3931,UFS,Domtar Corporation,NYSE,2460000000.0
3932,DCI,"Donaldson Company, Inc.",NYSE,6710000000.0
3933,DFIN,"Donnelley Financial Solutions, Inc.",NYSE,381420000.0
3934,LPG,Dorian LPG Ltd.,NYSE,678130000.0
3935,DSL,DoubleLine Income Solutions Fund,NYSE,2020000000.0
3936,DBL,DoubleLine Opportunistic Credit Fund,NYSE,307510000.0
3937,PLOW,"Douglas Dynamics, Inc.",NYSE,1040000000.0
3938,DEI,"Douglas Emmett, Inc.",NYSE,7500000000.0
3939,DOV,Dover Corporation,NYSE,15070000000.0
3940,DVD,"Dover Motorsports, Inc.",NYSE,71740000.0
3941,DOW,Dow Inc.,NYSE,37520000000.0
3942,RDY,Dr. Reddy&#39;s Laboratories Ltd,NYSE,6510000000.0
3943,DRD,DRDGOLD Limited,NYSE,332490000.0
3944,DRQ,"Dril-Quip, Inc.",NYSE,1590000000.0
3945,DS,Drive Shack Inc.,NYSE,277520000.0
3946,DTE,DTE Energy Company,NYSE,23500000000.0
3947,DCO,Ducommun Incorporated,NYSE,473160000.0
3948,DPG,Duff & Phelps Global Utility Income Fund Inc.,NYSE,590950000.0
3949,DSE,Duff & Phelps Select MLP and Midstream Energy Fund,NYSE,104310000.0
3950,DNP,"Duff & Phelps Utilities Income, Inc.",NYSE,3850000000.0
3951,DTF,"Duff & Phelps Utilities Tax-Free Income, Inc.",NYSE,120740000.0
3952,DUC,"Duff & Phelps Utility & Corporate Bond Trust, Inc.",NYSE,251850000.0
3953,DUK,Duke Energy Corporation,NYSE,69530000000.0
3954,DRE,Duke Realty Corporation,NYSE,12490000000.0
3955,DD,"DuPont de Nemours, Inc.",NYSE,49840000000.0
3956,DXC,DXC Technology Company,NYSE,7420000000.0
3957,DY,"Dycom Industries, Inc.",NYSE,1550000000.0
3958,DLNG,Dynagas LNG Partners LP,NYSE,75950000.0
3959,DT,"Dynatrace, Inc.",NYSE,5180000000.0
3960,DX,"Dynex Capital, Inc.",NYSE,374760000.0
3961,ELF,"e.l.f. Beauty, Inc.",NYSE,838270000.0
3962,EGIF,Eagle Growth and Income Opportunities Fund,NYSE,113240000.0
3963,EXP,Eagle Materials Inc,NYSE,3990000000.0
3964,ECC           ,Eagle Point Credit Company Inc.,NYSE,414380000.0
3965,EIC,Eagle Point Income Company Inc.,NYSE,22860000.0
3966,ESTE,"Earthstone Energy, Inc.",NYSE,259730000.00000003
3967,DEA,"Easterly Government Properties, Inc.",NYSE,1570000000.0
3968,EGP,"EastGroup Properties, Inc.",NYSE,4990000000.0
3969,EMN,Eastman Chemical Company,NYSE,10450000000.0
3970,KODK,Eastman Kodak Company,NYSE,115880000.0
3971,ETN,"Eaton Corporation, PLC",NYSE,35960000000.0
3972,ETV,Eaton Vance Corporation,NYSE,1220000000.0
3973,ETW,Eaton Vance Corporation,NYSE,1060000000.0
3974,EV,Eaton Vance Corporation,NYSE,5160000000.0
3975,EOI,Eaton Vance Enhance Equity Income Fund,NYSE,598170000.0
3976,EOS,Eaton Vance Enhanced Equity Income Fund II,NYSE,812180000.0
3977,EFT,Eaton Vance Floating Rate Income Trust,NYSE,528990000.0
3978,EFL,Eaton Vance Floating-Rate 2022 Target Term Trust,NYSE,219350000.0
3979,EFF,Eaton vance Floating-Rate Income Plus Fund,NYSE,118280000.0
3980,EHT,Eaton Vance High Income 2021 Target Term Trust,NYSE,214610000.0
3981,ETX           ,Eaton Vance Municipal Income 2028 Term Trust,NYSE,225530000.0
3982,EOT,Eaton Vance Municipal Income Trust,NYSE,351420000.0
3983,EVN,Eaton Vance Municipal Income Trust,NYSE,496250000.0
3984,ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,NYSE,592410000.0
3985,EFR,Eaton Vance Senior Floating-Rate Fund,NYSE,478290000.0
3986,EVF,Eaton Vance Senior Income Trust,NYSE,236670000.0
3987,EVG,Eaton Vance Short Diversified Income Fund,NYSE,236560000.0
3988,EVT,Eaton Vance Tax Advantaged Dividend Income Fund,NYSE,1790000000.0
3989,ETO,Eaton Vance Tax-Advantage Global Dividend Opp,NYSE,390520000.0
3990,ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,NYSE,1260000000.0
3991,ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,NYSE,425680000.0
3992,EXD,Eaton Vance Tax-Managed Buy-Write Strategy Fund,NYSE,94200000.0
3993,ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,NYSE,1780000000.0
3994,EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,NYSE,2500000000.0
3995,ECT,ECA Marcellus Trust I,NYSE,19450000.0
3996,ECL,Ecolab Inc.,NYSE,55230000000.0
3997,EC,Ecopetrol S.A.,NYSE,36900000000.0
3998,EIX,Edison International,NYSE,23650000000.0
3999,EW,Edwards Lifesciences Corporation,NYSE,47460000000.0
4000,EE,El Paso Electric Company,NYSE,2750000000.0
4001,ELAN,Elanco Animal Health Incorporated,NYSE,10020000000.0
4002,ESTC,Elastic N.V.,NYSE,5760000000.0
4003,EGO,Eldorado Gold Corporation,NYSE,1290000000.0
4004,ESI,Element Solutions Inc.,NYSE,2750000000.0
4005,ELVT,"Elevate Credit, Inc.",NYSE,182270000.0
4006,LLY,Eli Lilly and Company,NYSE,106390000000.0
4007,EFC,Ellington Financial Inc.,NYSE,620030000.0
4008,EARN,Ellington Residential Mortgage REIT,NYSE,133020000.00000001
4009,ERJ,Embraer S.A.,NYSE,3250000000.0
4010,EME,"EMCOR Group, Inc.",NYSE,4990000000.0
4011,EEX,"Emerald Expositions Events, Inc.",NYSE,693900000.0
4012,EBS,"Emergent Biosolutions, Inc.",NYSE,2840000000.0
4013,EMR,Emerson Electric Company,NYSE,43560000000.0
4014,ESRT,"Empire State Realty Trust, Inc.",NYSE,5160000000.0
4015,EIG,Employers Holdings Inc,NYSE,1310000000.0
4016,EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),NYSE,252020000.0
4017,ENBL,"Enable Midstream Partners, LP",NYSE,4590000000.0
4018,ENB,Enbridge Inc,NYSE,73830000000.0
4019,ECA,Encana Corporation,NYSE,5530000000.0
4020,EHC,Encompass Health Corporation,NYSE,6680000000.0
4021,DAVA,Endava plc,NYSE,2220000000.0
4022,EXK,Endeavour Silver Corporation,NYSE,335060000.0
4023,ENIA,Enel Americas S.A.,NYSE,14140000000.0
4024,ENIC,Enel Chile S.A.,NYSE,5890000000.0
4025,ENR,"Energizer Holdings, Inc.",NYSE,2990000000.0
4026,EPC,"Energizer Holdings, Inc.",NYSE,1900000000.0
4027,ET,Energy Transfer L.P.,NYSE,32970000000.0
4028,ERF,Enerplus Corporation,NYSE,1430000000.0
4029,ENS,Enersys,NYSE,2910000000.0
4030,E,ENI S.p.A.,NYSE,56400000000.0
4031,ENLC,"EnLink Midstream, LLC",NYSE,3170000000.0
4032,EBF,"Ennis, Inc.",NYSE,512090000.00000006
4033,ENVA,"Enova International, Inc.",NYSE,767370000.0
4034,NPO,EnPro Industries,NYSE,1460000000.0
4035,ETM,Entercom Communications Corp.,NYSE,493050000.0
4036,ETR,Entergy Corporation,NYSE,23910000000.0
4037,EPD,Enterprise Products Partners L.P.,NYSE,60290000000.0
4038,EVC,Entravision Communications Corporation,NYSE,220920000.0
4039,ENV,"Envestnet, Inc",NYSE,3190000000.0
4040,NVST,Envista Holdings Corporation,NYSE,4480000000.0
4041,EVA,"Enviva Partners, LP",NYSE,1100000000.0
4042,ENZ,"Enzo Biochem, Inc.",NYSE,154560000.0
4043,EOG,"EOG Resources, Inc.",NYSE,42090000000.0
4044,EPAM,"EPAM Systems, Inc.",NYSE,9660000000.0
4045,EPR,EPR Properties,NYSE,6060000000.0
4046,EQM,"EQM Midstream Partners, LP",NYSE,6740000000.0
4047,EQT,EQT Corporation,NYSE,2420000000.0
4048,EFX,"Equifax, Inc.",NYSE,16670000000.000002
4049,EQNR,Equinor ASA,NYSE,63590000000.0
4050,ETRN,Equitrans Midstream Corporation,NYSE,3750000000.0
4051,EQC,Equity Commonwealth,NYSE,3860000000.0
4052,ELS,"Equity Lifestyle Properties, Inc.",NYSE,6270000000.0
4053,EQR,Equity Residential,NYSE,32520000000.000004
4054,EQS,"Equus Total Return, Inc.",NYSE,21900000.0
4055,ERA,"Era Group, Inc.",NYSE,222290000.0
4056,EROS,Eros International PLC,NYSE,208170000.0
4057,ESE,ESCO Technologies Inc.,NYSE,2160000000.0
4058,ESNT,Essent Group Ltd.,NYSE,5210000000.0
4059,EPRT,"Essential Properties Realty Trust, Inc.",NYSE,1910000000.0
4060,ESS,"Essex Property Trust, Inc.",NYSE,21470000000.0
4061,EL,"Estee Lauder Companies, Inc. (The)",NYSE,68120000000.00001
4062,ETH,Ethan Allen Interiors Inc.,NYSE,514990000.0
4063,EURN,Euronav NV,NYSE,2380000000.0
4064,EEA,"European Equity Fund, Inc. (The)",NYSE,69920000.0
4065,EB,"Eventbrite, Inc.",NYSE,1430000000.0
4066,EVR,Evercore Inc.,NYSE,2970000000.0
4067,RE,"Everest Re Group, Ltd.",NYSE,10130000000.0
4068,EVRG,"Evergy, Inc.",NYSE,14950000000.0
4069,EVRI,Everi Holdings Inc.,NYSE,690730000.0
4070,ES,Eversource Energy,NYSE,27610000000.0
4071,EVTC,"Evertec, Inc.",NYSE,2300000000.0
4072,EVH,"Evolent Health, Inc",NYSE,600930000.0
4073,AQUA,Evoqua Water Technologies Corp.,NYSE,1960000000.0
4074,XAN,Exantas Capital Corp.,NYSE,368710000.0
4075,EXPR,"Express, Inc.",NYSE,217950000.0
4076,EXTN,Exterran Corporation,NYSE,426700000.0
4077,EXR,Extra Space Storage Inc,NYSE,14420000000.0
4078,XOM,Exxon Mobil Corporation,NYSE,293000000000.0
4079,FNB,F.N.B. Corporation,NYSE,3990000000.0
4080,FN,Fabrinet,NYSE,1990000000.0
